id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy
0,bambu,5,False,,ALL_BRAM,MEM_ACC_11,1,10.0,8.0,220.33226104966292,0.4614000000000005,201.0,166.0,35.0,0.0,225.0,18.0,8.0,3.0,18.57,True,Grid Search
24,bambu,10,False,,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803055,4.151000000000004,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,20.95,True,Grid Search
48,bambu,20,False,,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803057,14.151000000000005,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,20.19,True,Grid Search
72,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_11,1,10.0,8.0,220.33226104966292,0.4614000000000005,,,,,,,,,20.66,False,Grid Search
96,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803055,2.1510000000000042,,,,,,,,,19.89,False,Grid Search
120,bambu,8,True,4.0,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803055,2.1510000000000042,,,,,,,,,19.61,False,Grid Search
144,bambu,10,True,2.0,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803055,4.151000000000004,,,,,,,,,19.25,False,Grid Search
168,bambu,15,True,1.0,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803057,9.151000000000005,,,,,,,,,19.68,False,Grid Search
192,bambu,15,True,4.0,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803057,9.151000000000005,,,,,,,,,20.5,False,Grid Search
216,bambu,20,True,2.0,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803057,14.151000000000005,,,,,,,,,16.73,False,Grid Search
