id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy,benchmark,error_type,pruned_by_autophagy
18,bambu,8,False,,NO_BRAM,MEM_ACC_11,1,14.0,16.0,158.30299192654743,1.683000000000001,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,14.56,True,PA-DSE,matmul,,False
20,bambu,8,False,,NO_BRAM,MEM_ACC_N1,1,14.0,16.0,158.30299192654743,1.683000000000001,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,20.31,True,PA-DSE,matmul,,False
21,bambu,8,False,,NO_BRAM,MEM_ACC_N1,2,14.0,16.0,158.30299192654743,1.683000000000001,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,19.47,True,PA-DSE,matmul,,False
23,bambu,8,False,,NO_BRAM,MEM_ACC_NN,2,13.0,14.0,158.30299192654743,1.683000000000001,781.0,642.0,139.0,3.0,451.0,42.0,17.0,10.0,21.58,True,PA-DSE,matmul,,False
24,bambu,10,False,,ALL_BRAM,MEM_ACC_11,1,13.0,11.0,118.48341232227484,1.5599999999999963,445.0,375.0,70.0,3.0,387.0,41.0,15.0,8.0,21.11,True,PA-DSE,matmul,,False
26,bambu,10,False,,ALL_BRAM,MEM_ACC_N1,1,13.0,11.0,118.48341232227484,1.5599999999999963,445.0,375.0,70.0,3.0,387.0,41.0,15.0,8.0,21.62,True,PA-DSE,matmul,,False
27,bambu,10,False,,ALL_BRAM,MEM_ACC_N1,2,13.0,11.0,118.48341232227484,1.5599999999999963,445.0,375.0,70.0,3.0,387.0,41.0,15.0,8.0,21.14,True,PA-DSE,matmul,,False
29,bambu,10,False,,ALL_BRAM,MEM_ACC_NN,2,12.0,10.0,118.48341232227484,1.5599999999999963,444.0,376.0,68.0,3.0,355.0,42.0,14.0,6.0,21.57,True,PA-DSE,matmul,,False
30,bambu,10,False,,NO_BRAM,MEM_ACC_11,1,13.0,15.0,118.48341232227484,1.5599999999999963,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,21.25,True,PA-DSE,matmul,,False
32,bambu,10,False,,NO_BRAM,MEM_ACC_N1,1,13.0,15.0,118.48341232227484,1.5599999999999963,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,21.48,True,PA-DSE,matmul,,False
33,bambu,10,False,,NO_BRAM,MEM_ACC_N1,2,13.0,15.0,118.48341232227484,1.5599999999999963,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,14.35,True,PA-DSE,matmul,,False
35,bambu,10,False,,NO_BRAM,MEM_ACC_NN,2,12.0,13.0,118.48341232227494,1.5600000000000034,781.0,642.0,139.0,3.0,451.0,42.0,17.0,10.0,20.92,True,PA-DSE,matmul,,False
36,bambu,15,False,,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495982,1.0474000000000043,445.0,375.0,70.0,3.0,323.0,41.0,13.0,8.0,20.65,True,PA-DSE,matmul,,False
38,bambu,15,False,,ALL_BRAM,MEM_ACC_N1,1,12.0,10.0,71.67122973495982,1.0474000000000043,445.0,375.0,70.0,3.0,323.0,41.0,13.0,8.0,19.52,True,PA-DSE,matmul,,False
39,bambu,15,False,,ALL_BRAM,MEM_ACC_N1,2,12.0,10.0,71.67122973495982,1.0474000000000043,445.0,375.0,70.0,3.0,323.0,41.0,13.0,8.0,22.81,True,PA-DSE,matmul,,False
41,bambu,15,False,,ALL_BRAM,MEM_ACC_NN,2,11.0,9.0,70.70335699539015,0.8564000000000018,444.0,376.0,68.0,3.0,259.0,42.0,11.0,6.0,20.58,True,PA-DSE,matmul,,False
42,bambu,15,False,,NO_BRAM,MEM_ACC_11,1,12.0,14.0,82.80064915708941,2.922800000000003,545.0,441.0,104.0,3.0,419.0,41.0,16.0,11.0,21.89,True,PA-DSE,matmul,,False
44,bambu,15,False,,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,2.922800000000003,545.0,441.0,104.0,3.0,419.0,41.0,16.0,11.0,21.7,True,PA-DSE,matmul,,False
45,bambu,15,False,,NO_BRAM,MEM_ACC_N1,2,12.0,14.0,82.80064915708941,2.922800000000003,545.0,441.0,104.0,3.0,419.0,41.0,16.0,11.0,20.78,True,PA-DSE,matmul,,False
47,bambu,15,False,,NO_BRAM,MEM_ACC_NN,2,11.0,12.0,82.82122210995347,2.9258000000000033,781.0,642.0,139.0,3.0,419.0,42.0,16.0,10.0,21.2,True,PA-DSE,matmul,,False
48,bambu,20,False,,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495988,6.047400000000018,445.0,375.0,70.0,3.0,323.0,41.0,13.0,8.0,15.64,True,PA-DSE,matmul,,False
50,bambu,20,False,,ALL_BRAM,MEM_ACC_N1,1,12.0,10.0,71.67122973495988,6.047400000000018,445.0,375.0,70.0,3.0,323.0,41.0,13.0,8.0,20.75,True,PA-DSE,matmul,,False
51,bambu,20,False,,ALL_BRAM,MEM_ACC_N1,2,12.0,10.0,71.67122973495988,6.047400000000018,445.0,375.0,70.0,3.0,323.0,41.0,13.0,8.0,21.26,True,PA-DSE,matmul,,False
53,bambu,20,False,,ALL_BRAM,MEM_ACC_NN,2,11.0,9.0,70.70335699539014,5.856400000000002,444.0,376.0,68.0,3.0,259.0,42.0,11.0,6.0,19.64,True,PA-DSE,matmul,,False
54,bambu,20,False,,NO_BRAM,MEM_ACC_11,1,12.0,14.0,82.80064915708941,7.922800000000003,545.0,441.0,104.0,3.0,419.0,41.0,16.0,11.0,22.33,True,PA-DSE,matmul,,False
56,bambu,20,False,,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,7.922800000000003,545.0,441.0,104.0,3.0,419.0,41.0,16.0,11.0,21.46,True,PA-DSE,matmul,,False
57,bambu,20,False,,NO_BRAM,MEM_ACC_N1,2,12.0,14.0,82.80064915708941,7.922800000000003,545.0,441.0,104.0,3.0,419.0,41.0,16.0,11.0,21.52,True,PA-DSE,matmul,,False
59,bambu,20,False,,NO_BRAM,MEM_ACC_NN,2,11.0,12.0,82.82122210995347,7.925800000000003,781.0,642.0,139.0,3.0,419.0,42.0,16.0,10.0,21.61,True,PA-DSE,matmul,,False
60,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_11,1,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.78,False,PA-DSE,matmul,,False
62,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_N1,1,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,19.67,False,PA-DSE,matmul,,False
63,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_N1,2,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,15.4,False,PA-DSE,matmul,,False
65,bambu,5,True,1.0,ALL_BRAM,MEM_ACC_NN,2,17.0,15.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.5,False,PA-DSE,matmul,,False
66,bambu,5,True,1.0,NO_BRAM,MEM_ACC_11,1,15.0,17.0,225.6012271179886,0.5673999970000001,,,,,,,,,18.9,False,PA-DSE,matmul,,False
68,bambu,5,True,1.0,NO_BRAM,MEM_ACC_N1,1,15.0,17.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.92,False,PA-DSE,matmul,,False
69,bambu,5,True,1.0,NO_BRAM,MEM_ACC_N1,2,15.0,17.0,225.6012271179886,0.5673999970000001,,,,,,,,,19.68,False,PA-DSE,matmul,,False
71,bambu,5,True,1.0,NO_BRAM,MEM_ACC_NN,2,14.0,15.0,225.6012271179886,0.5673999970000001,,,,,,,,,21.16,False,PA-DSE,matmul,,False
72,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_11,1,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,12.97,False,PA-DSE,matmul,,False
74,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_N1,1,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.16,False,PA-DSE,matmul,,False
75,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_N1,2,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.18,False,PA-DSE,matmul,,False
77,bambu,5,True,2.0,ALL_BRAM,MEM_ACC_NN,2,17.0,15.0,225.6012271179886,0.5673999970000001,,,,,,,,,19.02,False,PA-DSE,matmul,,False
78,bambu,5,True,2.0,NO_BRAM,MEM_ACC_11,1,15.0,17.0,225.6012271179886,0.5673999970000001,,,,,,,,,19.51,False,PA-DSE,matmul,,False
80,bambu,5,True,2.0,NO_BRAM,MEM_ACC_N1,1,15.0,17.0,225.6012271179886,0.5673999970000001,,,,,,,,,16.18,False,PA-DSE,matmul,,False
81,bambu,5,True,2.0,NO_BRAM,MEM_ACC_N1,2,15.0,17.0,225.6012271179886,0.5673999970000001,,,,,,,,,19.64,False,PA-DSE,matmul,,False
83,bambu,5,True,2.0,NO_BRAM,MEM_ACC_NN,2,14.0,15.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.4,False,PA-DSE,matmul,,False
84,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_11,1,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.62,False,PA-DSE,matmul,,False
86,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_N1,1,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,19.79,False,PA-DSE,matmul,,False
87,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_N1,2,18.0,16.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.9,False,PA-DSE,matmul,,False
89,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_NN,2,17.0,15.0,225.6012271179886,0.5673999970000001,,,,,,,,,20.82,False,PA-DSE,matmul,,False
