run_id,config_id,skip_step,skip_reason,matching_signature_id,matching_signature_type,matching_signature_cond,signature_conf_at_skip,signature_n_fail,signature_n_counter,is_subsumed_product,ground_truth_feasible
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,336,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,173,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,243,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,222,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,161,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,284,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,90,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,365,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,105,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,201,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,150,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,290,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,314,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,182,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,363,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,252,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,338,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,375,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,318,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,221,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,306,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,147,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,228,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,360,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,368,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,110,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,225,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,293,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,231,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,374,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,207,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,407,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,357,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,326,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,111,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,411,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,116,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,188,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,195,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,122,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,416,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,359,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,171,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,209,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,335,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,308,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,92,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,84,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,218,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,396,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,270,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,125,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,279,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,93,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,128,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,333,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,345,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,189,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,378,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,240,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,257,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,300,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,317,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B120_sNone_8945682,383,15,rpe_signature,1872,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
