strategy,benchmark,config_id,success,area,latency,error_type,synthesis_time_s
Grid_offline_ref,fir,39,True,277.0,11.0,,2.47
Grid_offline_ref,fir,40,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,41,True,277.0,10.0,,2.42
Grid_offline_ref,fir,42,True,344.0,14.0,,2.46
Grid_offline_ref,fir,43,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,44,True,344.0,14.0,,2.45
Grid_offline_ref,fir,45,True,344.0,14.0,,2.45
Grid_offline_ref,fir,46,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,47,True,544.0,12.0,,2.46
Grid_offline_ref,fir,48,True,277.0,9.0,,2.45
Grid_offline_ref,fir,49,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,50,True,277.0,9.0,,2.47
Grid_offline_ref,fir,51,True,277.0,9.0,,2.47
Grid_offline_ref,fir,52,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,53,True,277.0,8.0,,2.49
Grid_offline_ref,fir,54,True,344.0,13.0,,2.46
Grid_offline_ref,fir,55,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,56,True,344.0,13.0,,2.45
Grid_offline_ref,fir,57,True,344.0,13.0,,2.47
Grid_offline_ref,fir,58,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,59,True,544.0,11.0,,2.5
Grid_offline_ref,fir,60,True,277.0,9.0,,2.49
Grid_offline_ref,fir,61,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,62,True,277.0,9.0,,2.46
Grid_offline_ref,fir,63,True,277.0,9.0,,2.49
Grid_offline_ref,fir,64,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,65,True,277.0,8.0,,2.47
Grid_offline_ref,fir,66,True,344.0,13.0,,2.47
Grid_offline_ref,fir,67,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,68,True,344.0,13.0,,2.5
Grid_offline_ref,fir,69,True,344.0,13.0,,2.44
Grid_offline_ref,fir,70,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,71,True,544.0,11.0,,2.46
Grid_offline_ref,fir,72,True,277.0,9.0,,2.5
Grid_offline_ref,fir,73,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,74,True,277.0,9.0,,2.48
Grid_offline_ref,fir,75,True,277.0,9.0,,2.49
Grid_offline_ref,fir,76,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,77,True,277.0,8.0,,2.51
Grid_offline_ref,fir,78,True,344.0,13.0,,2.47
Grid_offline_ref,fir,79,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,80,True,344.0,13.0,,2.44
Grid_offline_ref,fir,81,True,344.0,13.0,,2.46
Grid_offline_ref,fir,82,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,83,True,544.0,11.0,,2.45
Grid_offline_ref,fir,84,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,85,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,86,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,87,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,88,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,89,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,90,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,91,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,92,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,93,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,94,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,95,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,fir,96,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,97,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,98,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,99,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,100,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,101,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,102,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,103,False,,,param_incompatibility,0.43
Grid_offline_ref,fir,104,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,105,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,106,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,107,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,108,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,109,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,110,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,111,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,112,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,113,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,114,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,115,False,,,param_incompatibility,0.44
Grid_offline_ref,fir,116,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,117,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,118,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,119,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,120,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,121,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,122,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,123,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,124,False,,,param_incompatibility,2.51
Grid_offline_ref,fir,125,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,126,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,127,False,,,param_incompatibility,0.4
Grid_offline_ref,fir,128,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,129,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,130,False,,,param_incompatibility,2.4
Grid_offline_ref,fir,131,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,132,False,,,pipeline_phi_conflict,2.41
Grid_offline_ref,fir,133,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,134,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,135,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,136,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,137,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,138,False,,,pipeline_phi_conflict,2.41
Grid_offline_ref,fir,139,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,140,False,,,pipeline_phi_conflict,2.41
Grid_offline_ref,fir,141,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,142,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,143,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,144,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,145,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,146,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,147,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,148,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,149,False,,,param_incompatibility,2.51
Grid_offline_ref,fir,150,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,151,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,152,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,153,False,,,param_incompatibility,2.55
Grid_offline_ref,fir,154,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,155,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,156,False,,,param_incompatibility,2.63
Grid_offline_ref,fir,157,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,158,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,159,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,160,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,161,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,162,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,163,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,164,False,,,param_incompatibility,2.51
Grid_offline_ref,fir,165,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,166,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,167,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,168,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,169,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,170,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,171,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,172,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,173,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,174,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,175,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,176,False,,,param_incompatibility,2.5
Grid_offline_ref,fir,177,False,,,param_incompatibility,2.49
Grid_offline_ref,fir,178,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,179,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,180,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,181,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,182,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,183,False,,,pipeline_phi_conflict,2.41
Grid_offline_ref,fir,184,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,185,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,186,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,187,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,188,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,189,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,190,False,,,pipeline_phi_conflict,2.39
Grid_offline_ref,fir,191,False,,,pipeline_phi_conflict,2.41
Grid_offline_ref,fir,192,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,193,False,,,param_incompatibility,0.44
Grid_offline_ref,fir,194,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,195,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,196,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,197,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,198,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,199,False,,,param_incompatibility,0.43
Grid_offline_ref,fir,200,False,,,param_incompatibility,2.5
Grid_offline_ref,fir,201,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,202,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,203,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,204,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,205,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,206,False,,,param_incompatibility,2.52
Grid_offline_ref,fir,207,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,208,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,209,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,210,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,211,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,212,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,213,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,214,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,215,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,216,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,217,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,218,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,219,False,,,param_incompatibility,2.5
Grid_offline_ref,fir,220,False,,,param_incompatibility,2.5
Grid_offline_ref,fir,221,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,222,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,223,False,,,param_incompatibility,0.4
Grid_offline_ref,fir,224,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,225,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,226,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,227,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,228,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,229,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,230,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,231,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,fir,232,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,233,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,234,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,235,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,236,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,237,False,,,pipeline_phi_conflict,2.55
Grid_offline_ref,fir,238,False,,,pipeline_phi_conflict,2.54
Grid_offline_ref,fir,239,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,fir,240,False,,,param_incompatibility,2.49
Grid_offline_ref,fir,241,False,,,param_incompatibility,0.43
Grid_offline_ref,fir,242,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,243,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,244,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,245,False,,,param_incompatibility,2.52
Grid_offline_ref,fir,246,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,247,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,248,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,249,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,250,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,251,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,252,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,253,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,254,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,255,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,256,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,257,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,258,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,259,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,260,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,261,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,262,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,263,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,264,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,265,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,266,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,267,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,268,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,269,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,270,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,271,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,272,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,273,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,274,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,275,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,276,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,277,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,278,False,,,pipeline_phi_conflict,2.5
Grid_offline_ref,fir,279,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,280,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,281,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,282,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,283,False,,,param_incompatibility,0.44
Grid_offline_ref,fir,284,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,fir,285,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,286,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,287,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,288,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,289,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,290,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,291,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,292,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,293,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,294,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,295,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,296,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,297,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,298,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,299,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,300,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,301,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,302,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,303,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,304,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,305,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,306,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,307,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,308,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,309,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,310,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,311,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,312,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,313,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,314,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,315,False,,,param_incompatibility,2.49
Grid_offline_ref,fir,316,False,,,param_incompatibility,2.78
Grid_offline_ref,fir,317,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,318,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,319,False,,,param_incompatibility,0.42
Grid_offline_ref,fir,320,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,321,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,322,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,323,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,324,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,fir,325,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,326,False,,,pipeline_phi_conflict,2.48
Grid_offline_ref,fir,327,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,328,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,329,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,330,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,fir,331,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,332,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,333,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,334,False,,,pipeline_phi_conflict,2.42
Grid_offline_ref,fir,335,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,336,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,337,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,338,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,339,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,340,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,341,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,342,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,343,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,344,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,345,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,346,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,347,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,348,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,349,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,350,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,351,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,352,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,353,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,354,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,355,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,356,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,357,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,358,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,359,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,360,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,361,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,362,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,363,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,364,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,365,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,366,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,367,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,368,False,,,param_incompatibility,2.42
Grid_offline_ref,fir,369,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,370,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,371,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,372,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,373,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,374,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,375,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,376,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,377,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,378,False,,,pipeline_phi_conflict,2.46
Grid_offline_ref,fir,379,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,380,False,,,pipeline_phi_conflict,2.47
Grid_offline_ref,fir,381,False,,,pipeline_phi_conflict,2.43
Grid_offline_ref,fir,382,False,,,pipeline_phi_conflict,2.44
Grid_offline_ref,fir,383,False,,,pipeline_phi_conflict,2.45
Grid_offline_ref,fir,384,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,385,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,386,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,387,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,388,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,389,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,390,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,391,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,392,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,393,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,394,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,395,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,396,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,397,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,398,False,,,param_incompatibility,2.49
Grid_offline_ref,fir,399,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,400,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,401,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,402,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,403,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,404,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,405,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,406,False,,,param_incompatibility,2.44
Grid_offline_ref,fir,407,False,,,param_incompatibility,2.47
Grid_offline_ref,fir,408,False,,,param_incompatibility,2.48
Grid_offline_ref,fir,409,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,410,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,411,False,,,param_incompatibility,2.46
Grid_offline_ref,fir,412,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,413,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,414,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,415,False,,,param_incompatibility,0.41
Grid_offline_ref,fir,416,False,,,param_incompatibility,2.41
Grid_offline_ref,fir,417,False,,,param_incompatibility,2.43
Grid_offline_ref,fir,418,False,,,param_incompatibility,2.45
Grid_offline_ref,fir,419,False,,,param_incompatibility,2.42
Grid_offline_ref,histogram,0,True,359.0,15.0,,2.52
Grid_offline_ref,histogram,1,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,2,True,359.0,15.0,,2.5
Grid_offline_ref,histogram,3,True,359.0,15.0,,2.52
Grid_offline_ref,histogram,4,False,,,param_incompatibility,2.46
Grid_offline_ref,histogram,5,True,359.0,15.0,,2.52
Grid_offline_ref,histogram,6,True,458.0,18.0,,2.49
Grid_offline_ref,histogram,7,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,8,True,458.0,18.0,,2.47
Grid_offline_ref,histogram,9,True,458.0,18.0,,2.53
Grid_offline_ref,histogram,10,False,,,param_incompatibility,2.52
Grid_offline_ref,histogram,11,True,525.0,18.0,,2.5
Grid_offline_ref,histogram,12,True,359.0,12.0,,2.53
Grid_offline_ref,histogram,13,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,14,True,359.0,12.0,,2.51
Grid_offline_ref,histogram,15,True,359.0,12.0,,2.51
Grid_offline_ref,histogram,16,False,,,param_incompatibility,2.48
Grid_offline_ref,histogram,17,True,359.0,12.0,,2.51
Grid_offline_ref,histogram,18,True,459.0,14.0,,2.5
Grid_offline_ref,histogram,19,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,20,True,459.0,14.0,,2.51
Grid_offline_ref,histogram,21,True,459.0,14.0,,2.53
Grid_offline_ref,histogram,22,False,,,param_incompatibility,2.48
Grid_offline_ref,histogram,23,True,526.0,14.0,,2.56
Grid_offline_ref,histogram,24,True,359.0,9.0,,2.5
Grid_offline_ref,histogram,25,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,26,True,359.0,9.0,,2.49
Grid_offline_ref,histogram,27,True,359.0,9.0,,2.49
Grid_offline_ref,histogram,28,False,,,param_incompatibility,2.52
Grid_offline_ref,histogram,29,True,359.0,9.0,,2.53
Grid_offline_ref,histogram,30,True,460.0,13.0,,2.51
Grid_offline_ref,histogram,31,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,32,True,460.0,13.0,,2.52
Grid_offline_ref,histogram,33,True,460.0,13.0,,2.47
Grid_offline_ref,histogram,34,False,,,param_incompatibility,2.52
Grid_offline_ref,histogram,35,True,527.0,13.0,,2.49
Grid_offline_ref,histogram,36,True,360.0,8.0,,2.52
Grid_offline_ref,histogram,37,False,,,param_incompatibility,0.42
Grid_offline_ref,histogram,38,True,360.0,8.0,,2.5
Grid_offline_ref,histogram,39,True,360.0,8.0,,2.55
Grid_offline_ref,histogram,40,False,,,param_incompatibility,2.53
Grid_offline_ref,histogram,41,True,360.0,8.0,,2.51
Grid_offline_ref,histogram,42,True,460.0,12.0,,2.5
Grid_offline_ref,histogram,43,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,44,True,460.0,12.0,,2.51
Grid_offline_ref,histogram,45,True,460.0,12.0,,2.54
Grid_offline_ref,histogram,46,False,,,param_incompatibility,2.49
Grid_offline_ref,histogram,47,True,527.0,12.0,,2.51
Grid_offline_ref,histogram,48,True,359.0,8.0,,2.49
Grid_offline_ref,histogram,49,False,,,param_incompatibility,0.41
Grid_offline_ref,histogram,50,True,359.0,8.0,,2.5
Grid_offline_ref,histogram,51,True,359.0,8.0,,2.51
Grid_offline_ref,histogram,52,False,,,param_incompatibility,2.48
Grid_offline_ref,histogram,53,True,359.0,8.0,,2.51
Grid_offline_ref,histogram,54,True,460.0,12.0,,2.5
Grid_offline_ref,histogram,55,False,,,param_incompatibility,0.42
Grid_offline_ref,histogram,56,True,460.0,12.0,,2.55
Grid_offline_ref,histogram,57,True,460.0,12.0,,2.52
Grid_offline_ref,histogram,58,False,,,param_incompatibility,2.51
Grid_offline_ref,histogram,59,True,527.0,12.0,,2.55
