id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy
136,bambu,10,True,1.0,ALL_BRAM,MEM_ACC_NN,1,13.0,11.0,118.48341232227484,1.5599999999999963,,,,,,,,,20.82,False,Grid Search
140,bambu,10,True,1.0,NO_BRAM,MEM_ACC_N1,1,13.0,15.0,118.48341232227484,1.5599999999999963,,,,,,,,,20.19,False,Grid Search
144,bambu,10,True,2.0,ALL_BRAM,MEM_ACC_11,1,13.0,11.0,118.48341232227484,1.5599999999999963,,,,,,,,,19.72,False,Grid Search
148,bambu,10,True,2.0,ALL_BRAM,MEM_ACC_NN,1,13.0,11.0,118.48341232227484,1.5599999999999963,,,,,,,,,20.84,False,Grid Search
152,bambu,10,True,2.0,NO_BRAM,MEM_ACC_N1,1,13.0,15.0,118.48341232227484,1.5599999999999963,,,,,,,,,19.71,False,Grid Search
156,bambu,10,True,4.0,ALL_BRAM,MEM_ACC_11,1,13.0,11.0,118.48341232227484,1.5599999999999963,,,,,,,,,20.61,False,Grid Search
160,bambu,10,True,4.0,ALL_BRAM,MEM_ACC_NN,1,13.0,11.0,118.48341232227484,1.5599999999999963,,,,,,,,,17.74,False,Grid Search
164,bambu,10,True,4.0,NO_BRAM,MEM_ACC_N1,1,13.0,15.0,118.48341232227484,1.5599999999999963,,,,,,,,,18.29,False,Grid Search
168,bambu,15,True,1.0,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495982,1.0474000000000043,,,,,,,,,20.2,False,Grid Search
172,bambu,15,True,1.0,ALL_BRAM,MEM_ACC_NN,1,12.0,10.0,70.70335699539015,0.8564000000000018,,,,,,,,,18.38,False,Grid Search
176,bambu,15,True,1.0,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,2.922800000000003,,,,,,,,,20.34,False,Grid Search
180,bambu,15,True,2.0,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495982,1.0474000000000043,,,,,,,,,20.73,False,Grid Search
184,bambu,15,True,2.0,ALL_BRAM,MEM_ACC_NN,1,12.0,10.0,70.70335699539015,0.8564000000000018,,,,,,,,,20.77,False,Grid Search
188,bambu,15,True,2.0,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,2.922800000000003,,,,,,,,,18.99,False,Grid Search
192,bambu,15,True,4.0,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495982,1.0474000000000043,,,,,,,,,21.53,False,Grid Search
196,bambu,15,True,4.0,ALL_BRAM,MEM_ACC_NN,1,12.0,10.0,70.70335699539015,0.8564000000000018,,,,,,,,,20.04,False,Grid Search
200,bambu,15,True,4.0,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,2.922800000000003,,,,,,,,,19.67,False,Grid Search
204,bambu,20,True,1.0,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495988,6.047400000000018,,,,,,,,,13.57,False,Grid Search
208,bambu,20,True,1.0,ALL_BRAM,MEM_ACC_NN,1,12.0,10.0,70.70335699539021,5.856400000000016,,,,,,,,,20.05,False,Grid Search
212,bambu,20,True,1.0,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,7.922800000000003,,,,,,,,,18.99,False,Grid Search
216,bambu,20,True,2.0,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495988,6.047400000000018,,,,,,,,,19.91,False,Grid Search
220,bambu,20,True,2.0,ALL_BRAM,MEM_ACC_NN,1,12.0,10.0,70.70335699539021,5.856400000000016,,,,,,,,,20.85,False,Grid Search
224,bambu,20,True,2.0,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,7.922800000000003,,,,,,,,,19.26,False,Grid Search
228,bambu,20,True,4.0,ALL_BRAM,MEM_ACC_11,1,12.0,10.0,71.67122973495988,6.047400000000018,,,,,,,,,20.43,False,Grid Search
232,bambu,20,True,4.0,ALL_BRAM,MEM_ACC_NN,1,12.0,10.0,70.70335699539021,5.856400000000016,,,,,,,,,22.15,False,Grid Search
236,bambu,20,True,4.0,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,82.80064915708941,7.922800000000003,,,,,,,,,20.15,False,Grid Search
