id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy,benchmark,error_type,pruned_by_autophagy
0,bambu,5,False,,ALL_BRAM,MEM_ACC_11,1,10.0,8.0,220.33226104966292,0.4614000000000005,201.0,166.0,35.0,0.0,225.0,18.0,8.0,3.0,21.13,True,PA-DSE,vadd,,False
2,bambu,5,False,,ALL_BRAM,MEM_ACC_N1,1,,,,,,,,,,,,,300.0,False,PA-DSE,vadd,timeout,False
3,bambu,5,False,,ALL_BRAM,MEM_ACC_N1,2,10.0,8.0,220.33226104966292,0.4614000000000005,201.0,166.0,35.0,0.0,225.0,18.0,8.0,3.0,27.69,True,PA-DSE,vadd,,False
5,bambu,5,False,,ALL_BRAM,MEM_ACC_NN,2,9.0,7.0,220.33226104966292,0.4614000000000005,201.0,167.0,34.0,0.0,225.0,19.0,8.0,2.0,27.52,True,PA-DSE,vadd,,False
6,bambu,5,False,,NO_BRAM,MEM_ACC_11,1,8.0,9.0,220.33226104966292,0.4614000000000005,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,37.8,True,PA-DSE,vadd,,False
8,bambu,5,False,,NO_BRAM,MEM_ACC_N1,1,8.0,9.0,220.33226104966292,0.4614000000000005,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,30.81,True,PA-DSE,vadd,,False
9,bambu,5,False,,NO_BRAM,MEM_ACC_N1,2,8.0,9.0,220.33226104966292,0.4614000000000005,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,32.29,True,PA-DSE,vadd,,False
11,bambu,5,False,,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.33226104966292,0.4614000000000005,536.0,433.0,103.0,0.0,225.0,19.0,8.0,5.0,33.68,True,PA-DSE,vadd,,False
12,bambu,8,False,,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803055,2.1510000000000042,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,27.4,True,PA-DSE,vadd,,False
14,bambu,8,False,,ALL_BRAM,MEM_ACC_N1,1,8.0,6.0,170.96939647803055,2.1510000000000042,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,30.36,True,PA-DSE,vadd,,False
15,bambu,8,False,,ALL_BRAM,MEM_ACC_N1,2,8.0,6.0,170.96939647803055,2.1510000000000042,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,31.15,True,PA-DSE,vadd,,False
17,bambu,8,False,,ALL_BRAM,MEM_ACC_NN,2,7.0,5.0,165.5629139072848,1.960000000000002,201.0,167.0,34.0,0.0,97.0,19.0,4.0,2.0,30.41,True,PA-DSE,vadd,,False
18,bambu,8,False,,NO_BRAM,MEM_ACC_11,1,8.0,9.0,220.3322610496628,3.4613999999999985,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,32.09,True,PA-DSE,vadd,,False
20,bambu,8,False,,NO_BRAM,MEM_ACC_N1,1,8.0,9.0,220.3322610496628,3.4613999999999985,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,31.07,True,PA-DSE,vadd,,False
21,bambu,8,False,,NO_BRAM,MEM_ACC_N1,2,8.0,9.0,220.3322610496628,3.4613999999999985,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,27.17,True,PA-DSE,vadd,,False
23,bambu,8,False,,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496628,3.4613999999999985,536.0,433.0,103.0,0.0,225.0,19.0,8.0,5.0,20.76,True,PA-DSE,vadd,,False
24,bambu,10,False,,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803055,4.151000000000004,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,15.74,True,PA-DSE,vadd,,False
26,bambu,10,False,,ALL_BRAM,MEM_ACC_N1,1,8.0,6.0,170.96939647803055,4.151000000000004,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,22.04,True,PA-DSE,vadd,,False
27,bambu,10,False,,ALL_BRAM,MEM_ACC_N1,2,8.0,6.0,170.96939647803055,4.151000000000004,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,21.59,True,PA-DSE,vadd,,False
29,bambu,10,False,,ALL_BRAM,MEM_ACC_NN,2,7.0,5.0,165.5629139072848,3.9600000000000017,201.0,167.0,34.0,0.0,97.0,19.0,4.0,2.0,22.06,True,PA-DSE,vadd,,False
30,bambu,10,False,,NO_BRAM,MEM_ACC_11,1,8.0,9.0,220.3322610496628,5.4613999999999985,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,22.21,True,PA-DSE,vadd,,False
32,bambu,10,False,,NO_BRAM,MEM_ACC_N1,1,8.0,9.0,220.3322610496628,5.4613999999999985,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,21.41,True,PA-DSE,vadd,,False
33,bambu,10,False,,NO_BRAM,MEM_ACC_N1,2,8.0,9.0,220.3322610496628,5.4613999999999985,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,20.07,True,PA-DSE,vadd,,False
35,bambu,10,False,,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496628,5.4613999999999985,536.0,433.0,103.0,0.0,225.0,19.0,8.0,5.0,20.25,True,PA-DSE,vadd,,False
36,bambu,15,False,,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803057,9.151000000000005,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,20.41,True,PA-DSE,vadd,,False
38,bambu,15,False,,ALL_BRAM,MEM_ACC_N1,1,8.0,6.0,170.96939647803057,9.151000000000005,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,20.68,True,PA-DSE,vadd,,False
39,bambu,15,False,,ALL_BRAM,MEM_ACC_N1,2,8.0,6.0,170.96939647803057,9.151000000000005,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,19.88,True,PA-DSE,vadd,,False
41,bambu,15,False,,ALL_BRAM,MEM_ACC_NN,2,7.0,5.0,165.56291390728484,8.960000000000003,201.0,167.0,34.0,0.0,97.0,19.0,4.0,2.0,17.41,True,PA-DSE,vadd,,False
42,bambu,15,False,,NO_BRAM,MEM_ACC_11,1,8.0,9.0,220.3322610496632,10.461400000000006,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,19.68,True,PA-DSE,vadd,,False
44,bambu,15,False,,NO_BRAM,MEM_ACC_N1,1,8.0,9.0,220.3322610496632,10.461400000000006,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,19.18,True,PA-DSE,vadd,,False
45,bambu,15,False,,NO_BRAM,MEM_ACC_N1,2,8.0,9.0,220.3322610496632,10.461400000000006,302.0,232.0,70.0,0.0,225.0,18.0,8.0,5.0,21.05,True,PA-DSE,vadd,,False
47,bambu,15,False,,NO_BRAM,MEM_ACC_NN,2,7.0,7.0,220.3322610496632,10.461400000000006,536.0,433.0,103.0,0.0,225.0,19.0,8.0,5.0,20.81,True,PA-DSE,vadd,,False
48,bambu,20,False,,ALL_BRAM,MEM_ACC_11,1,8.0,6.0,170.96939647803057,14.151000000000005,201.0,166.0,35.0,0.0,161.0,18.0,6.0,3.0,13.0,True,PA-DSE,vadd,,False
