id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy
40,bambu,15,False,,ALL_BRAM,MEM_ACC_NN,1,12.0,10.0,70.70335699539015,0.8564000000000018,445.0,375.0,70.0,3.0,323.0,41.0,13.0,8.0,19.14,False,Random 30%
7,bambu,5,False,,NO_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,4.36,False,Random 30%
1,bambu,5,False,,ALL_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,4.38,False,Random 30%
47,bambu,15,False,,NO_BRAM,MEM_ACC_NN,2,11.0,12.0,82.82122210995347,2.9258000000000033,781.0,642.0,139.0,3.0,419.0,42.0,16.0,10.0,13.48,True,Random 30%
17,bambu,8,False,,ALL_BRAM,MEM_ACC_NN,2,13.0,11.0,152.79772636983157,1.4553999999999985,444.0,376.0,68.0,3.0,355.0,42.0,14.0,6.0,20.11,True,Random 30%
15,bambu,8,False,,ALL_BRAM,MEM_ACC_N1,2,14.0,12.0,157.39108536892473,1.646400000000001,445.0,375.0,70.0,3.0,387.0,41.0,15.0,8.0,21.45,True,Random 30%
14,bambu,8,False,,ALL_BRAM,MEM_ACC_N1,1,14.0,12.0,157.39108536892473,1.646400000000001,445.0,375.0,70.0,3.0,387.0,41.0,15.0,8.0,20.6,True,Random 30%
8,bambu,5,False,,NO_BRAM,MEM_ACC_N1,1,15.0,17.0,225.6012271179886,0.5673999970000001,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,20.83,True,Random 30%
