id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy
0,bambu,5,False,,ALL_BRAM,MEM_ACC_11,1,18.0,16.0,225.6012271179886,0.5673999970000001,445.0,375.0,70.0,3.0,451.0,41.0,17.0,8.0,18.96,True,Grid Search
7,bambu,5,False,,NO_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,3.52,False,Grid Search
14,bambu,8,False,,ALL_BRAM,MEM_ACC_N1,1,14.0,12.0,157.39108536892473,1.646400000000001,445.0,375.0,70.0,3.0,387.0,41.0,15.0,8.0,19.71,True,Grid Search
21,bambu,8,False,,NO_BRAM,MEM_ACC_N1,2,14.0,16.0,158.30299192654743,1.683000000000001,545.0,441.0,104.0,3.0,451.0,41.0,17.0,11.0,21.21,True,Grid Search
28,bambu,10,False,,ALL_BRAM,MEM_ACC_NN,1,13.0,11.0,118.48341232227484,1.5599999999999963,445.0,375.0,70.0,3.0,387.0,41.0,15.0,8.0,21.36,False,Grid Search
35,bambu,10,False,,NO_BRAM,MEM_ACC_NN,2,12.0,13.0,118.48341232227494,1.5600000000000034,781.0,642.0,139.0,3.0,451.0,42.0,17.0,10.0,19.67,True,Grid Search
42,bambu,15,False,,NO_BRAM,MEM_ACC_11,1,12.0,14.0,82.80064915708941,2.922800000000003,545.0,441.0,104.0,3.0,419.0,41.0,16.0,11.0,21.21,True,Grid Search
49,bambu,20,False,,ALL_BRAM,MEM_ACC_11,2,,,,,,,,,,,,,4.46,False,Grid Search
