run_id,config_id,skip_step,skip_reason,matching_signature_id,matching_signature_type,matching_signature_cond,signature_conf_at_skip,signature_n_fail,signature_n_counter,is_subsumed_product,ground_truth_feasible
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,384,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,377,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,144,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,180,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,197,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,135,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,413,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,191,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,395,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,419,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,381,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,342,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,162,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,87,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,149,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,174,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,263,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,213,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,339,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,393,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,248,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,98,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,288,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,126,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,255,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,242,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,287,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,101,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,312,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,158,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,249,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,141,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,281,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,227,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,108,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,341,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,155,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,203,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,230,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,156,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,114,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,89,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,96,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,165,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,239,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,261,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,123,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,251,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,264,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,402,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,119,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,215,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,179,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,129,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,348,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,140,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,347,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,204,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,278,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,329,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,344,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
