id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy
0,bambu,5,False,,ALL_BRAM,MEM_ACC_11,1,14.0,12.0,218.40737328982172,0.4213999969999993,359.0,256.0,103.0,0.0,310.0,48.0,16.0,5.0,20.26,True,Grid Search
4,bambu,5,False,,ALL_BRAM,MEM_ACC_NN,1,14.0,12.0,218.40737328982172,0.4213999969999993,359.0,256.0,103.0,0.0,310.0,48.0,16.0,5.0,21.73,False,Grid Search
8,bambu,5,False,,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,218.40737328982172,0.4213999969999993,459.0,322.0,137.0,0.0,340.0,48.0,16.0,8.0,20.58,True,Grid Search
12,bambu,8,False,,ALL_BRAM,MEM_ACC_11,1,11.0,9.0,128.92911470620749,0.24379999600002233,359.0,256.0,103.0,0.0,243.0,48.0,12.0,5.0,21.53,True,Grid Search
16,bambu,8,False,,ALL_BRAM,MEM_ACC_NN,1,11.0,9.0,125.83048111242708,0.05279999600001983,359.0,256.0,103.0,0.0,243.0,48.0,12.0,5.0,21.58,False,Grid Search
20,bambu,8,False,,NO_BRAM,MEM_ACC_N1,1,11.0,13.0,156.88240749624057,1.6257989920000224,460.0,322.0,138.0,0.0,354.0,48.0,13.0,9.0,22.41,True,Grid Search
24,bambu,10,False,,ALL_BRAM,MEM_ACC_11,1,10.0,8.0,103.85077631770244,0.370798992000027,360.0,256.0,104.0,0.0,257.0,48.0,9.0,6.0,16.64,True,Grid Search
28,bambu,10,False,,ALL_BRAM,MEM_ACC_NN,1,10.0,8.0,101.83090948803952,0.17979899200002447,360.0,256.0,104.0,0.0,257.0,48.0,9.0,6.0,18.96,False,Grid Search
32,bambu,10,False,,NO_BRAM,MEM_ACC_N1,1,10.0,12.0,105.18785437483123,0.4931989920000259,460.0,322.0,138.0,0.0,322.0,48.0,12.0,9.0,20.95,True,Grid Search
36,bambu,15,False,,ALL_BRAM,MEM_ACC_11,1,10.0,8.0,87.85646987758764,3.617798991999998,359.0,256.0,103.0,0.0,225.0,48.0,8.0,5.0,21.06,True,Grid Search
