id,tool,clock_period,pipeline,pipeline_ii,memory_policy,channels_type,channels_number,num_control_steps,num_states,max_freq_mhz,min_slack,total_area,area_no_mux,mux_area,num_dsps,num_ffs,num_modules,num_registers,num_muxes,runtime_s,success,strategy,benchmark,error_type,pruned_by_autophagy
78,bambu,5,True,2.0,NO_BRAM,MEM_ACC_11,1,12.0,14.0,218.40737328982172,0.4213999969999993,,,,,,,,,22.1,False,PA-DSE,histogram,generic_error,False
84,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_11,1,14.0,12.0,218.40737328982172,0.4213999969999993,,,,,,,,,20.39,False,PA-DSE,histogram,generic_error,False
86,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_N1,1,14.0,12.0,218.40737328982172,0.4213999969999993,,,,,,,,,20.88,False,PA-DSE,histogram,generic_error,False
87,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_N1,2,14.0,12.0,218.40737328982172,0.4213999969999993,,,,,,,,,20.12,False,PA-DSE,histogram,generic_error,False
89,bambu,5,True,4.0,ALL_BRAM,MEM_ACC_NN,2,14.0,12.0,218.40737328982172,0.4213999969999993,,,,,,,,,21.13,False,PA-DSE,histogram,generic_error,False
92,bambu,5,True,4.0,NO_BRAM,MEM_ACC_N1,1,12.0,14.0,218.40737328982172,0.4213999969999993,,,,,,,,,13.59,False,PA-DSE,histogram,generic_error,False
96,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_11,1,11.0,9.0,128.92911470620749,0.24379999600002233,,,,,,,,,19.68,False,PA-DSE,histogram,pipeline_phi_conflict,False
98,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_N1,1,11.0,9.0,128.92911470620749,0.24379999600002233,,,,,,,,,20.86,False,PA-DSE,histogram,pipeline_phi_conflict,False
99,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_N1,2,11.0,9.0,128.92911470620749,0.24379999600002233,,,,,,,,,19.81,False,PA-DSE,histogram,pipeline_phi_conflict,False
101,bambu,8,True,1.0,ALL_BRAM,MEM_ACC_NN,2,11.0,9.0,125.83048111242708,0.05279999600001983,,,,,,,,,20.5,False,PA-DSE,histogram,pipeline_phi_conflict,False
104,bambu,8,True,1.0,NO_BRAM,MEM_ACC_N1,1,11.0,13.0,156.88240749624057,1.6257989920000224,,,,,,,,,21.51,False,PA-DSE,histogram,pipeline_phi_conflict,False
