run_id,strategy,benchmark,tool,budget,seed,queue_permutation_id,ablation_config,tau,theta,n_min,p_probe,total_evals,successful_evals,wasted_calls,sr_pct,best_qor_name,best_qor_value,best_area,best_latency,uqor,ttff_s,total_wall_clock_s,total_skipped,false_skips_pending,false_skips_verified,signatures_learned,probes_triggered,probes_succeeded,overhead_phago_ms,overhead_rpe_ms,overhead_ofrs_ms
Filtered_Random_gcd_B30_s4_9245925,Filtered_Random,gcd,dynamatic,30,4,,N/A,0,0,0,0,30,12,18,40.0,component_count,43.0,43.0,539,5,36.874,1211.609,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s5_457535,Filtered_Random,gcd,dynamatic,30,5,,N/A,0,0,0,0,30,16,14,53.3,component_count,43.0,43.0,539,8,20.954,1282.890,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s6_1740427,Filtered_Random,gcd,dynamatic,30,6,,N/A,0,0,0,0,30,13,17,43.3,component_count,43.0,43.0,555,3,31.824,804.731,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s7_2545160,Filtered_Random,gcd,dynamatic,30,7,,N/A,0,0,0,0,30,17,13,56.7,component_count,43.0,43.0,539,6,89.304,1111.449,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s8_3656611,Filtered_Random,gcd,dynamatic,30,8,,N/A,0,0,0,0,30,13,17,43.3,component_count,43.0,43.0,545,5,31.780,1182.889,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s9_4839501,Filtered_Random,gcd,dynamatic,30,9,,N/A,0,0,0,0,30,14,16,46.7,component_count,43.0,43.0,539,7,98.049,1152.734,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s10_5992237,Filtered_Random,gcd,dynamatic,30,10,,N/A,0,0,0,0,30,14,16,46.7,component_count,43.0,43.0,539,7,97.542,1372.013,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s11_7364252,Filtered_Random,gcd,dynamatic,30,11,,N/A,0,0,0,0,30,11,19,36.7,component_count,43.0,43.0,557,5,20.957,1313.974,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s12_8678228,Filtered_Random,gcd,dynamatic,30,12,,N/A,0,0,0,0,30,16,14,53.3,component_count,43.0,43.0,555,7,20.985,1231.125,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s13_9909355,Filtered_Random,gcd,dynamatic,30,13,,N/A,0,0,0,0,30,15,15,50.0,component_count,43.0,43.0,545,5,31.660,1401.861,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s14_1311218,Filtered_Random,gcd,dynamatic,30,14,,N/A,0,0,0,0,30,18,12,60.0,component_count,43.0,43.0,539,5,222.323,1170.535,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s15_2481755,Filtered_Random,gcd,dynamatic,30,15,,N/A,0,0,0,0,30,14,16,46.7,component_count,43.0,43.0,539,6,230.058,1339.759,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s16_3821516,Filtered_Random,gcd,dynamatic,30,16,,N/A,0,0,0,0,30,13,17,43.3,component_count,43.0,43.0,539,4,30.909,1333.246,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s17_5154763,Filtered_Random,gcd,dynamatic,30,17,,N/A,0,0,0,0,30,11,19,36.7,component_count,43.0,43.0,563,3,92.338,1012.241,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s18_6167006,Filtered_Random,gcd,dynamatic,30,18,,N/A,0,0,0,0,30,14,16,46.7,component_count,43.0,43.0,557,4,91.598,1037.814,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_gcd_B30_s19_7204822,Filtered_Random,gcd,dynamatic,30,19,,N/A,0,0,0,0,30,16,14,53.3,component_count,43.0,43.0,563,3,20.923,864.403,0,0,,0,0,0,0.00,0.00,0.00
PA-DSE_L1_gcd_B30_sNone_8069228,PA-DSE_L1,gcd,dynamatic,30,,,phago+Full(L1),2,0.8,5,0.05,30,14,16,46.7,component_count,43.0,43.0,645,2,20.917,611.862,0,0,,15,0,0,2.97,106.74,8.00
PA-DSE_phago+Full_gcd_B30_sNone_8681092,PA-DSE_phago+Full,gcd,dynamatic,30,,,phago+Full,2,0.8,5,0.05,30,29,1,96.7,component_count,43.0,43.0,645,2,20.951,777.297,0,0,,0,0,0,2.94,18.30,341.06
Random_matching_B30_s0_9458391,Random,matching,dynamatic,30,0,,N/A,0,0,0,0,30,16,14,53.3,component_count,59.0,59.0,308,11,94.489,1098.623,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s1_557015,Random,matching,dynamatic,30,1,,N/A,0,0,0,0,30,16,14,53.3,component_count,60.0,60.0,308,13,93.652,1160.936,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s2_1717953,Random,matching,dynamatic,30,2,,N/A,0,0,0,0,30,22,8,73.3,component_count,60.0,60.0,338,9,88.975,948.897,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s3_2666851,Random,matching,dynamatic,30,3,,N/A,0,0,0,0,30,19,11,63.3,component_count,59.0,59.0,308,15,30.425,1383.124,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s4_4049977,Random,matching,dynamatic,30,4,,N/A,0,0,0,0,30,19,11,63.3,component_count,59.0,59.0,308,14,35.956,1261.177,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s5_5311156,Random,matching,dynamatic,30,5,,N/A,0,0,0,0,30,22,8,73.3,component_count,59.0,59.0,308,15,25.660,1391.728,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s6_6702885,Random,matching,dynamatic,30,6,,N/A,0,0,0,0,30,17,13,56.7,component_count,59.0,59.0,308,10,30.174,881.106,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s7_7583993,Random,matching,dynamatic,30,7,,N/A,0,0,0,0,30,20,10,66.7,component_count,60.0,60.0,308,11,94.569,1121.170,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s8_8705165,Random,matching,dynamatic,30,8,,N/A,0,0,0,0,30,18,12,60.0,component_count,59.0,59.0,308,11,30.259,1128.124,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s9_9833291,Random,matching,dynamatic,30,9,,N/A,0,0,0,0,30,18,12,60.0,component_count,60.0,60.0,320,12,95.083,1107.447,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s10_940739,Random,matching,dynamatic,30,10,,N/A,0,0,0,0,30,18,12,60.0,component_count,59.0,59.0,308,11,95.443,1248.839,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s11_2189580,Random,matching,dynamatic,30,11,,N/A,0,0,0,0,30,18,12,60.0,component_count,60.0,60.0,318,12,25.626,1207.760,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s12_3397342,Random,matching,dynamatic,30,12,,N/A,0,0,0,0,30,21,9,70.0,component_count,59.0,59.0,308,14,25.638,1245.544,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s13_4642888,Random,matching,dynamatic,30,13,,N/A,0,0,0,0,30,23,7,76.7,component_count,59.0,59.0,308,16,30.610,1476.453,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s14_6119342,Random,matching,dynamatic,30,14,,N/A,0,0,0,0,30,21,9,70.0,component_count,59.0,59.0,308,11,93.823,1077.041,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s15_7196385,Random,matching,dynamatic,30,15,,N/A,0,0,0,0,30,19,11,63.3,component_count,60.0,60.0,308,14,88.286,1227.045,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s16_8423432,Random,matching,dynamatic,30,16,,N/A,0,0,0,0,30,21,9,70.0,component_count,60.0,60.0,308,14,34.763,1292.577,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s17_9716010,Random,matching,dynamatic,30,17,,N/A,0,0,0,0,30,17,13,56.7,component_count,60.0,60.0,322,12,88.774,1020.545,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s18_736557,Random,matching,dynamatic,30,18,,N/A,0,0,0,0,30,19,11,63.3,component_count,60.0,60.0,330,10,89.564,975.096,0,0,,0,0,0,0.00,0.00,0.00
Random_matching_B30_s19_1711655,Random,matching,dynamatic,30,19,,N/A,0,0,0,0,30,19,11,63.3,component_count,61.0,61.0,322,8,25.095,825.938,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s0_2537596,Filtered_Random,matching,dynamatic,30,0,,N/A,0,0,0,0,30,16,14,53.3,component_count,59.0,59.0,308,11,94.317,1103.506,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s1_3641104,Filtered_Random,matching,dynamatic,30,1,,N/A,0,0,0,0,30,16,14,53.3,component_count,60.0,60.0,308,13,100.895,1220.406,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s2_4861511,Filtered_Random,matching,dynamatic,30,2,,N/A,0,0,0,0,30,22,8,73.3,component_count,60.0,60.0,338,9,89.931,938.844,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s3_5800357,Filtered_Random,matching,dynamatic,30,3,,N/A,0,0,0,0,30,19,11,63.3,component_count,59.0,59.0,308,15,29.460,1372.793,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s4_7173152,Filtered_Random,matching,dynamatic,30,4,,N/A,0,0,0,0,30,19,11,63.3,component_count,59.0,59.0,308,14,34.708,1222.828,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s5_8395982,Filtered_Random,matching,dynamatic,30,5,,N/A,0,0,0,0,30,22,8,73.3,component_count,59.0,59.0,308,15,25.566,1387.330,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s6_9783313,Filtered_Random,matching,dynamatic,30,6,,N/A,0,0,0,0,30,17,13,56.7,component_count,59.0,59.0,308,10,30.418,885.067,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s7_668383,Filtered_Random,matching,dynamatic,30,7,,N/A,0,0,0,0,30,20,10,66.7,component_count,60.0,60.0,308,11,94.821,1126.511,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s8_1794895,Filtered_Random,matching,dynamatic,30,8,,N/A,0,0,0,0,30,18,12,60.0,component_count,59.0,59.0,308,11,30.404,1126.869,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s9_2921766,Filtered_Random,matching,dynamatic,30,9,,N/A,0,0,0,0,30,18,12,60.0,component_count,60.0,60.0,322,12,94.867,1103.643,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s10_4025411,Filtered_Random,matching,dynamatic,30,10,,N/A,0,0,0,0,30,18,12,60.0,component_count,59.0,59.0,308,11,95.427,1247.733,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s11_5273146,Filtered_Random,matching,dynamatic,30,11,,N/A,0,0,0,0,30,18,12,60.0,component_count,60.0,60.0,318,12,25.664,1206.110,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s12_6479257,Filtered_Random,matching,dynamatic,30,12,,N/A,0,0,0,0,30,21,9,70.0,component_count,59.0,59.0,308,14,25.903,1246.389,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s13_7725648,Filtered_Random,matching,dynamatic,30,13,,N/A,0,0,0,0,30,23,7,76.7,component_count,59.0,59.0,308,16,30.769,1489.529,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s14_9215179,Filtered_Random,matching,dynamatic,30,14,,N/A,0,0,0,0,30,21,9,70.0,component_count,59.0,59.0,308,11,94.172,1086.884,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s15_302065,Filtered_Random,matching,dynamatic,30,15,,N/A,0,0,0,0,30,19,11,63.3,component_count,60.0,60.0,308,14,89.007,1262.353,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s16_1564420,Filtered_Random,matching,dynamatic,30,16,,N/A,0,0,0,0,30,14,16,46.7,component_count,60.0,60.0,322,8,38.903,1704.423,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s17_3268848,Filtered_Random,matching,dynamatic,30,17,,N/A,0,0,0,0,30,17,13,56.7,component_count,60.0,60.0,322,12,108.172,1320.335,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s18_4589185,Filtered_Random,matching,dynamatic,30,18,,N/A,0,0,0,0,30,19,11,63.3,component_count,60.0,60.0,330,10,95.706,1426.141,0,0,,0,0,0,0.00,0.00,0.00
Filtered_Random_matching_B30_s19_6015333,Filtered_Random,matching,dynamatic,30,19,,N/A,0,0,0,0,30,19,11,63.3,component_count,61.0,61.0,322,8,60.532,1259.320,0,0,,0,0,0,0.00,0.00,0.00
